Customer Name,Customer e-mail,Country,Gender,Age,Annual Salary,Credit Card Debt,Net Worth,Car Purchase Amount
Alex Johnson,mark.thompson@example.com,UK,0,70,68219.45,28958,1075105.58,13800.9
Steven Martinez,john.doe@example.com,Germany,1,50,104425.53,18938.2,367271.1,56924.51
Emily Davis,karen.clark@example.com,USA,1,70,100953.94,17283.32,774834.37,60061.76
Andrew Martin,daniel.anderson@example.com,USA,0,32,154950.03,7842.75,653541.71,55447.22
Alex Johnson,steven.martinez@example.com,Canada,1,23,167263.27,10668.79,797726.54,92651.12
Alex Johnson,daniel.anderson@example.com,Canada,0,61,84670.01,22902.6,455098.74,47227.5
John Doe,jane.smith@example.com,Germany,0,27,165357.96,9322.43,1402474.64,47197.16
Michael Brown,karen.clark@example.com,Australia,1,54,124138.64,7045.31,674743.38,48830.32
Andrew Martin,chris.lee@example.com,USA,0,40,170047.58,31893.09,616319.82,56076.69
Andrew Martin,daniel.anderson@example.com,Australia,1,23,110006.32,31298,502379.25,83114.75
Jane Smith,daniel.anderson@example.com,Germany,0,25,124004.73,30870.06,153037.36,44261.31
Emily Davis,john.doe@example.com,Germany,1,30,149494.05,27379.34,1656915.28,52034.66
Sarah Wilson,john.doe@example.com,UK,1,55,53677.72,24556.93,470538.15,79645.02
Mark Thompson,karen.clark@example.com,Australia,1,48,58702.88,2166.73,695277.88,84518.45
John Doe,mark.thompson@example.com,Germany,1,38,132322.47,18716.23,596650.89,32280.04
Sarah Wilson,chris.lee@example.com,UK,0,22,153885.3,15642.65,568050.63,71081.76
Andrew Martin,karen.clark@example.com,Canada,1,59,26348.34,7079.91,1100002.69,48405.54
Lisa White,lisa.white@example.com,USA,0,61,96591.01,14224.06,1428647.27,42489.6
Andrew Martin,john.doe@example.com,USA,1,70,103916.7,11769.4,260203.55,30528.33
Chris Lee,karen.clark@example.com,Germany,1,62,84387.55,20157.11,356036.86,88873.24
John Doe,mark.thompson@example.com,USA,0,34,52351.04,25646.89,1579529.78,47058.8
Lisa White,jessica.taylor@example.com,Canada,0,39,94418.28,16770.88,356050.99,58574.12
Alex Johnson,mark.thompson@example.com,USA,0,57,110518.33,34787.43,105680,71997.03
Mark Thompson,sarah.wilson@example.com,Canada,0,21,129236.43,13476.14,871492.43,18327.62
Mark Thompson,daniel.anderson@example.com,Canada,0,31,124050.16,5942.31,247776.62,58790.63
Michael Brown,mark.thompson@example.com,Canada,0,39,139402.92,21943.56,1444290.01,68242.37
Jane Smith,lisa.white@example.com,UK,1,40,69595.4,11156.56,249037.82,42776.56
John Doe,emily.davis@example.com,Germany,1,38,109177.83,24708.1,1051908.59,90564.29
Daniel Anderson,sarah.wilson@example.com,USA,0,29,138097.48,33757.95,875308.59,75353.31
Alex Johnson,alex.johnson@example.com,USA,1,60,50981.4,3168.16,348300.76,60234.77
Michael Brown,alex.johnson@example.com,Germany,0,48,122773.45,30415.48,734807.09,28189.44
Andrew Martin,patricia.garcia@example.com,UK,0,54,32828.67,31609.89,729421.6,52882.88
Lisa White,patricia.garcia@example.com,Canada,0,52,119858.23,22390.5,1604037.02,85705.41
Daniel Anderson,steven.martinez@example.com,USA,1,47,91912.1,14646.57,484297.04,11797.43
Jessica Taylor,daniel.anderson@example.com,UK,0,35,88634.47,1960.54,1146716.39,82969.97
Lisa White,mark.thompson@example.com,USA,1,45,183548.13,31350.01,424594.43,36920.58
Jane Smith,emily.davis@example.com,Germany,1,41,103597.79,953.81,516287.32,62338.35
Alex Johnson,lisa.white@example.com,Canada,0,61,101540.08,31062.75,1674107.9,32909.8
John Doe,chris.lee@example.com,USA,1,18,56250.62,12385.27,1092068.53,8159.25
Jane Smith,patricia.garcia@example.com,Germany,1,34,38963.51,28008.93,321199.71,43684.5
Sarah Wilson,chris.lee@example.com,USA,0,68,65344.87,17792.03,313427.63,30205.7
Daniel Anderson,patricia.garcia@example.com,Canada,1,23,107056.19,8513.53,1141940.52,10211.9
Karen Clark,john.doe@example.com,UK,0,28,66815.63,9190,467885.92,89725.65
Jane Smith,mark.thompson@example.com,Germany,1,23,113561.76,29114.83,323593.67,52267.33
Alex Johnson,mark.thompson@example.com,Germany,1,24,70411.09,10605.25,419838.51,76956.53
Jane Smith,karen.clark@example.com,Australia,1,22,181335.44,30902.54,532960.57,79280.54
Jessica Taylor,karen.clark@example.com,USA,1,33,179143.6,1487.52,657542.02,66442.47
John Doe,alex.johnson@example.com,Canada,1,43,70124.05,18342.8,352427.21,17662.89
Jane Smith,michael.brown@example.com,UK,1,41,34257.13,34453.91,1793611.25,5091.71
John Doe,emily.davis@example.com,UK,0,19,106011.94,10311.09,1420174.58,84598.38
Patricia Garcia,jessica.taylor@example.com,USA,1,64,73905.18,25720.57,887678.96,94859.76
Alex Johnson,jessica.taylor@example.com,Canada,1,58,60215.85,18954.33,761152.48,28271.5
Sarah Wilson,daniel.anderson@example.com,UK,1,47,49887.83,25684.08,1276578.67,62301.67
Jane Smith,lisa.white@example.com,UK,1,55,78756.41,3757.8,1102741.51,85111.85
Patricia Garcia,karen.clark@example.com,Canada,0,68,45838.5,3220.61,266221.43,71627.19
Alex Johnson,mark.thompson@example.com,USA,0,33,177937.2,7613.23,648136.63,24352.61
Sarah Wilson,chris.lee@example.com,Canada,1,66,106782.8,6705.18,365362.21,25416.32
Sarah Wilson,lisa.white@example.com,Australia,1,38,149306.76,8885.42,384793.98,21871.42
Steven Martinez,emily.davis@example.com,Canada,0,20,66541.16,30345.75,404660.95,76346.2
Jane Smith,lisa.white@example.com,UK,1,60,121096.07,27361.63,1358720.77,94916.99
Sarah Wilson,daniel.anderson@example.com,Australia,0,69,102752.11,20271.83,1112872.62,62123.43
Steven Martinez,mark.thompson@example.com,USA,1,24,36388.04,33027.27,1306115.62,13546.5
John Doe,steven.martinez@example.com,Australia,0,24,85074.28,23343.46,562119.48,53814.18
Alex Johnson,jessica.taylor@example.com,Germany,0,31,86230.59,28700.01,827123.54,76149.47
Sarah Wilson,mark.thompson@example.com,Germany,1,40,85369.31,20346.32,283105.67,69603.82
Jane Smith,mark.thompson@example.com,Australia,1,67,155745.78,22970.45,1668322.14,38510.27
Mark Thompson,andrew.martin@example.com,Canada,1,70,103353.43,27440.46,181039.79,45591.83
Sarah Wilson,steven.martinez@example.com,Canada,0,34,177669.68,28239.12,1017651.29,68478.4
Patricia Garcia,andrew.martin@example.com,Canada,1,36,63464.89,29963.16,857883.91,80464.08
John Doe,lisa.white@example.com,Canada,1,45,99502.16,7123.77,347009.08,98634.48
Daniel Anderson,jessica.taylor@example.com,Germany,1,63,60767.59,23789.1,879235.99,43262.21
Michael Brown,jane.smith@example.com,USA,1,57,151335.38,28183.4,586187.63,78278.6
Daniel Anderson,alex.johnson@example.com,Canada,0,36,122785.89,10898.66,873276.5,39321.32
Emily Davis,michael.brown@example.com,Australia,0,38,165845.66,34429.03,538978.62,74557
Karen Clark,emily.davis@example.com,USA,1,47,144512.81,8157.99,1158373.57,57599.02
John Doe,karen.clark@example.com,Canada,0,37,89790.09,28886.99,447148.43,9132.41
Alex Johnson,john.doe@example.com,Germany,0,23,58645.65,30256.02,484804.19,88109.16
Patricia Garcia,alex.johnson@example.com,USA,1,65,87427.55,29125.74,745790.52,47026.77
Sarah Wilson,karen.clark@example.com,Canada,1,26,66260.85,31769.65,737736.86,58359.73
Patricia Garcia,daniel.anderson@example.com,Canada,0,54,46018.39,18272.68,531352.35,64701.26
Andrew Martin,jane.smith@example.com,UK,1,21,45260.83,29182.72,1491960.62,82830.67
Steven Martinez,daniel.anderson@example.com,Canada,0,59,30605.37,33103.79,137392.88,68863.92
Alex Johnson,alex.johnson@example.com,USA,1,30,60751.28,9280.65,1232344.76,64023.79
Alex Johnson,john.doe@example.com,USA,1,61,104171.74,16114.06,1437704.85,62182.28
Andrew Martin,michael.brown@example.com,USA,0,41,61482.15,31438.49,420919.71,96264.36
Karen Clark,patricia.garcia@example.com,UK,0,25,93343.38,28384.82,266441.96,89185.53
Karen Clark,lisa.white@example.com,UK,0,64,132062.92,15705.38,514817.58,64041.48
Chris Lee,daniel.anderson@example.com,Canada,1,34,47875.21,16995.12,534164.06,41069.98
Sarah Wilson,chris.lee@example.com,USA,1,70,57640.83,3704.23,1090163.09,12739.67
Lisa White,patricia.garcia@example.com,USA,1,66,59443.19,24506.97,392111.64,94981.98
Emily Davis,chris.lee@example.com,Canada,1,38,72208.58,10880.3,345914.67,95719.13
Patricia Garcia,daniel.anderson@example.com,USA,1,50,105211.59,18328.67,753492.65,62227.86
Chris Lee,mark.thompson@example.com,UK,1,43,67006.08,10993.75,999897.69,89874.94
Steven Martinez,john.doe@example.com,Australia,1,52,98315.24,13234.97,443409.69,78049.55
Mark Thompson,andrew.martin@example.com,USA,1,30,89047.77,26369.98,1236707.54,94314.59
Alex Johnson,patricia.garcia@example.com,Australia,0,19,154664.86,18497.34,799211.91,25934.26
Jessica Taylor,jessica.taylor@example.com,Germany,0,45,67712.72,30228.24,1449809.89,87406.62
Sarah Wilson,chris.lee@example.com,USA,1,29,63638.04,34491.72,1316259.31,58485.45
Karen Clark,mark.thompson@example.com,Germany,1,60,75753.94,27537.07,335335.15,18489.05
Michael Brown,steven.martinez@example.com,Australia,0,40,166080.51,26303.46,462536.54,83867.56
Emily Davis,mark.thompson@example.com,Canada,1,54,162021.78,7438.06,1070140.39,59265.28
Michael Brown,andrew.martin@example.com,Australia,0,49,106810.5,33909.71,1416672.82,50540.26
Michael Brown,jessica.taylor@example.com,UK,0,65,54959.27,5184.93,1361011.08,40501.53
Alex Johnson,emily.davis@example.com,UK,0,24,107430.3,25074.43,365486.89,48795.87
Emily Davis,michael.brown@example.com,Germany,1,37,57231.01,21050.74,573384.82,40824.17
Chris Lee,alex.johnson@example.com,USA,1,34,86934.6,27864.72,474931.98,11090.7
Alex Johnson,john.doe@example.com,UK,1,61,81053.84,5059.4,1610392.97,45580.9
Chris Lee,sarah.wilson@example.com,Canada,1,62,38881.39,8127.43,429085.11,89377.31
Sarah Wilson,karen.clark@example.com,Germany,0,38,68671.54,5683.97,826166.37,64477.25
Jessica Taylor,andrew.martin@example.com,Germany,0,24,49678.52,3407,810572.18,70113.6
Mark Thompson,andrew.martin@example.com,USA,0,44,119053.25,9017.26,1397551.72,16516.96
Sarah Wilson,daniel.anderson@example.com,USA,0,43,115190.64,33872.01,298529.09,25699.76
Sarah Wilson,alex.johnson@example.com,Canada,0,40,156740.53,23227.57,1264354.4,81689.32
Emily Davis,sarah.wilson@example.com,Canada,1,20,174349.01,7302.61,565382.81,90622.32
Andrew Martin,daniel.anderson@example.com,Canada,1,29,146534.42,20218.4,884626.89,66737.31
Steven Martinez,andrew.martin@example.com,Germany,1,23,124797.63,21393.7,1481788.28,70657.75
Steven Martinez,emily.davis@example.com,Canada,0,30,61575.97,7314.2,439316.82,43230
Karen Clark,patricia.garcia@example.com,Australia,0,59,57591.23,4739.3,1144148.49,12912.31
Sarah Wilson,jessica.taylor@example.com,USA,1,54,78290.96,22334.53,287061.82,59884.6
Daniel Anderson,mark.thompson@example.com,USA,1,70,59131.84,19251.21,432852.33,14455.22
Alex Johnson,sarah.wilson@example.com,Canada,0,32,143413.89,16032.13,653122.27,94171.09
Daniel Anderson,daniel.anderson@example.com,Germany,0,57,51959.55,16349.84,1518690.13,33181.33
Daniel Anderson,mark.thompson@example.com,USA,1,58,173680.28,31901,671597.02,79877.43
Patricia Garcia,chris.lee@example.com,Canada,0,67,66438.89,12013.78,1617498.24,89828.42
Karen Clark,emily.davis@example.com,USA,1,53,49407.09,30691.64,1246776.7,25270.11
Lisa White,lisa.white@example.com,USA,0,70,62255.87,27683.39,360524.07,76833.67
Patricia Garcia,patricia.garcia@example.com,Canada,1,43,52220.07,12852.98,222320.06,69883.66
Lisa White,john.doe@example.com,UK,0,33,69728.9,11118.43,1418140.79,70502.9
Emily Davis,jessica.taylor@example.com,Canada,1,35,86078.14,13349.86,976748.17,56034.56
Sarah Wilson,jessica.taylor@example.com,Germany,1,65,38408.51,25454,1469496.82,41643.01
Lisa White,alex.johnson@example.com,UK,0,44,129079.84,12962.04,529806.69,89417.12
John Doe,john.doe@example.com,Canada,1,48,49049.52,14286.89,377682.22,80068.85
Lisa White,john.doe@example.com,UK,1,27,129802.98,15711.94,1424835.77,56860.33
Jane Smith,alex.johnson@example.com,Germany,1,49,46357.89,15110.7,378210.57,63298.02
Jessica Taylor,karen.clark@example.com,Germany,0,68,76306.16,22689.59,503441.19,92427.91
Alex Johnson,mark.thompson@example.com,Germany,0,52,113678.04,14693.49,190304.95,35332.23
Daniel Anderson,alex.johnson@example.com,USA,0,35,131643.99,24191.22,708307.36,95851.08
Sarah Wilson,patricia.garcia@example.com,UK,0,47,71620.24,26276.55,320338.95,72206.65
Chris Lee,michael.brown@example.com,Germany,1,67,151285.48,21655.69,907088.63,46483.1
Andrew Martin,john.doe@example.com,Germany,0,63,98451.03,21518.53,1181380.89,48401.92
Emily Davis,emily.davis@example.com,Canada,1,28,64541.72,29096.59,848536.14,68017.99
Lisa White,andrew.martin@example.com,Canada,0,62,83997.4,29753.55,247756.54,58411.8
Karen Clark,emily.davis@example.com,USA,1,58,154151.42,7687.98,1228770.74,27156.35
Lisa White,daniel.anderson@example.com,Canada,1,38,129505.68,1892.66,1072473.88,7989.37
Alex Johnson,alex.johnson@example.com,UK,1,70,57006.39,6171.33,1080632.34,42207.9
Steven Martinez,lisa.white@example.com,Canada,1,56,106440.76,9545.15,242822.49,63143.49
Lisa White,karen.clark@example.com,USA,1,28,43271.84,15669.99,737147.78,16990.07
Chris Lee,alex.johnson@example.com,UK,0,58,178247.8,12522.05,1677538.82,97054.4
Steven Martinez,lisa.white@example.com,Canada,0,68,96617.26,31034.41,948177.02,93981.37
Karen Clark,alex.johnson@example.com,Germany,0,68,164840.9,23117.07,766396.58,63050.32
Jessica Taylor,mark.thompson@example.com,UK,0,49,132990.7,24513.04,837323.98,96279.01
Chris Lee,daniel.anderson@example.com,UK,1,69,70465.71,33413.87,955409.74,13414.09
Sarah Wilson,karen.clark@example.com,Canada,0,58,113497.84,19975.84,412026.05,53498.75
John Doe,michael.brown@example.com,Canada,0,41,53806.74,7665.31,520761.73,80947.18
Jane Smith,daniel.anderson@example.com,USA,1,67,128785.54,26862.2,1252833.65,36348.25
Mark Thompson,daniel.anderson@example.com,Canada,1,38,70832.83,27182.69,267273.23,23595.59
Emily Davis,chris.lee@example.com,USA,1,18,69638.38,10548.85,1566148.58,63626.54
Andrew Martin,patricia.garcia@example.com,Germany,1,22,89380.09,16020.54,1892908.63,79905.79
Steven Martinez,john.doe@example.com,Germany,0,27,56198.9,24085.46,1228551.26,40678.88
Sarah Wilson,sarah.wilson@example.com,UK,1,25,99850.06,25670.12,135367.68,39867.31
Sarah Wilson,jane.smith@example.com,USA,1,41,103167.69,10329.91,1864623.55,36789.65
Emily Davis,jessica.taylor@example.com,USA,1,43,112438.89,30293.39,1176665.48,52428.6
Jane Smith,karen.clark@example.com,USA,1,50,40356.81,25739.33,915565.57,67115.05
Lisa White,karen.clark@example.com,USA,0,70,122068.47,34584.02,145663.34,44091.19
Steven Martinez,michael.brown@example.com,Canada,0,56,119436.07,22131.46,1183417.76,21996.29
Chris Lee,michael.brown@example.com,Germany,0,59,123368.03,16036.51,1380690,94626.88
Karen Clark,emily.davis@example.com,USA,0,49,47426.1,9339.04,1084324.26,79483.63
Sarah Wilson,chris.lee@example.com,Canada,1,49,94323.25,30419.96,1158347.12,64012.81
Jane Smith,steven.martinez@example.com,Germany,1,32,49995.77,8244.17,627917.73,49592.38
Lisa White,daniel.anderson@example.com,Canada,1,59,152946.2,18356.85,1163886.54,45728.19
Mark Thompson,sarah.wilson@example.com,Germany,1,33,88520.86,7842.59,1238933.77,69728.42
Emily Davis,karen.clark@example.com,Australia,1,49,140075.87,10664.32,1449716.06,71049.34
Chris Lee,patricia.garcia@example.com,UK,1,42,56084.53,32489.83,615469.89,95463.47
Alex Johnson,sarah.wilson@example.com,USA,1,33,56526.57,4603.62,904357.02,79983.38
John Doe,patricia.garcia@example.com,UK,1,38,35189.25,1805.49,560115.62,58749.02
Patricia Garcia,karen.clark@example.com,Germany,1,48,37273.53,11810.05,979907.94,38297.05
Mark Thompson,daniel.anderson@example.com,Germany,1,59,113119.26,14010.49,473177.04,76206.96
Michael Brown,chris.lee@example.com,Australia,0,21,100301.87,22180.1,758042.36,49210.81
Daniel Anderson,lisa.white@example.com,Germany,1,19,53228.12,15332.84,511974.64,37989.64
Steven Martinez,michael.brown@example.com,UK,1,65,50971.94,23860.85,1089265.59,11252.4
Sarah Wilson,jessica.taylor@example.com,USA,0,48,72612.73,32406.13,380923.7,97479.78
Karen Clark,lisa.white@example.com,Canada,0,39,71685.75,9053.19,201241.69,80321.52
Jessica Taylor,sarah.wilson@example.com,USA,1,68,84364.05,23387.04,1106779.74,33048.33
Emily Davis,john.doe@example.com,USA,1,55,70777.61,18617.83,1625390.53,19576.35
Karen Clark,john.doe@example.com,USA,1,37,114700.17,29361.55,1196261.15,14470.99
Andrew Martin,alex.johnson@example.com,USA,1,64,131291.61,34091.45,782426.93,68000.09
Emily Davis,steven.martinez@example.com,Australia,1,24,66488.24,23452.62,571300.27,26885.64
Jessica Taylor,jane.smith@example.com,UK,1,35,52888.24,33511.09,224323.65,50961.76
Patricia Garcia,steven.martinez@example.com,Canada,0,59,78124.93,826.97,834320.77,85372.93
Karen Clark,jessica.taylor@example.com,Canada,0,23,53843.75,4009.83,1748665.82,53539.8
John Doe,jane.smith@example.com,Canada,1,34,33697.63,5920.97,488907.65,21152.26
Mark Thompson,john.doe@example.com,Germany,0,50,137820.05,7012.69,1318186.76,73893.57
Steven Martinez,michael.brown@example.com,UK,0,56,106461.09,24982.5,592582.34,56111.14
Mark Thompson,andrew.martin@example.com,USA,0,31,66374.7,25327.26,332363.63,50749.25
Jane Smith,chris.lee@example.com,Australia,0,69,148017.98,5352.42,820748.03,52485.66
Emily Davis,jane.smith@example.com,Germany,1,30,110011.38,34299.76,1423421.14,37026.65
Mark Thompson,steven.martinez@example.com,Germany,1,36,109981.54,8654.43,163178.78,22537.23
Alex Johnson,mark.thompson@example.com,Germany,1,42,68720.86,17203.01,183315.93,29230.86
John Doe,jane.smith@example.com,USA,1,22,117597.66,10310.74,207723.87,47991.78
Jane Smith,sarah.wilson@example.com,UK,1,31,80714.81,16835.11,922213.17,48136.17
Patricia Garcia,sarah.wilson@example.com,Canada,0,54,44409.34,2236,411766.48,34760.86
Alex Johnson,jane.smith@example.com,Germany,0,68,95697.73,31500.6,176876.36,62982.32
Emily Davis,mark.thompson@example.com,Canada,1,62,180592.62,8441.63,304631.77,47713.43
Daniel Anderson,jane.smith@example.com,Germany,0,51,93838.14,11283.04,796986.75,78077.35
Emily Davis,michael.brown@example.com,Australia,0,20,59753.54,7802.01,189982.38,19102.3
Emily Davis,lisa.white@example.com,UK,1,64,137230.12,23322.99,236358.34,25017.28
Jane Smith,chris.lee@example.com,Australia,1,63,178351.9,27713.54,1212752.06,42275.79
Chris Lee,emily.davis@example.com,USA,1,41,171318.02,25424.13,248962.85,69345.07
Steven Martinez,jessica.taylor@example.com,Germany,0,59,163706.72,29427.81,949605.33,16695.27
Sarah Wilson,chris.lee@example.com,UK,1,54,132226.15,33740.22,1349190.54,72941.56
Daniel Anderson,chris.lee@example.com,USA,1,34,109453.66,24144.21,733965.36,71954.1
Jessica Taylor,steven.martinez@example.com,Germany,1,46,129962.08,19139.07,468645.7,52679.8
Mark Thompson,lisa.white@example.com,Canada,1,48,86497.69,32940.68,675768.63,32674.7
Chris Lee,jane.smith@example.com,Germany,1,29,70298.19,1158.27,1191747.64,22955.69
Alex Johnson,daniel.anderson@example.com,USA,1,51,65288.77,18239.72,336921.05,21122.54
Alex Johnson,daniel.anderson@example.com,USA,0,41,94107.31,27816.4,314975.13,52595.54
